ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC7"
# ISO/PAS 15339-2 Characterized Reference Printing Condition 7, Typical Extra Large
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) =   97.00  1.00  -4.00
# Reference Black Point (LAB) =  4.41  -0.16  2.77
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1617
BEGIN_DATA
123	40	55	10	0	55.58	23.22	-20.46
124	40	70	10	0	48.48	35.55	-21.29
125	40	85	10	0	41.65	47.85	-21.79
126	40	100	10	0	36.51	57.26	-22.09
127	55	0	10	0	74.20	-23.52	-23.20
128	55	10	10	0	70.37	-16.68	-23.33
129	55	20	10	0	66.21	-9.98	-24.13
130	55	30	10	0	61.91	-2.97	-24.90
131	55	40	10	0	57.50	4.41	-25.60
132	55	55	10	0	50.84	15.80	-26.59
133	55	70	10	0	44.00	27.90	-27.41
134	55	85	10	0	37.40	39.99	-28.03
135	55	100	10	0	32.42	49.26	-28.42
136	70	0	10	0	67.30	-31.23	-31.16
137	70	10	10	0	63.84	-24.36	-30.96
138	70	20	10	0	59.99	-17.79	-31.47
139	70	30	10	0	55.99	-10.91	-31.96
140	70	40	10	0	51.88	-3.70	-32.44
141	70	55	10	0	45.60	7.54	-33.18
142	70	70	10	0	39.16	19.51	-33.82
143	70	85	10	0	32.85	31.38	-34.48
144	70	100	10	0	28.07	40.47	-34.97
145	85	0	10	0	60.05	-39.50	-39.20
146	85	10	10	0	56.77	-32.84	-38.91
147	85	20	10	0	53.24	-26.40	-39.14
148	85	30	10	0	49.56	-19.63	-39.39
149	85	40	10	0	45.78	-12.55	-39.65
150	85	55	10	0	39.94	-1.49	-40.12
151	85	70	10	0	33.91	10.28	-40.61
152	85	85	10	0	28.01	22.00	-41.15
153	85	100	10	0	23.51	30.98	-41.63
154	100	0	10	0	53.78	-46.79	-45.97
155	100	10	10	0	50.51	-40.52	-45.84
156	100	20	10	0	47.31	-34.22	-45.79
157	100	30	10	0	43.92	-27.51	-45.82
158	100	40	10	0	40.38	-20.40	-45.92
159	100	55	10	0	34.94	-9.47	-46.15
160	100	70	10	0	29.28	2.09	-46.50
161	100	85	10	0	23.69	13.67	-46.99
162	100	100	10	0	19.52	22.54	-47.50
163	0	0	20	0	95.73	-0.86	14.82
164	0	10	20	0	90.64	6.79	12.27
165	0	20	20	0	85.80	13.92	10.05
166	0	30	20	0	80.78	21.53	7.93
167	0	40	20	0	75.78	29.33	6.18
168	0	55	20	0	68.04	41.71	3.83
169	0	70	20	0	60.34	54.59	2.55
170	0	85	20	0	52.87	67.54	2.10
171	0	100	20	0	47.66	76.87	2.04
172	10	0	20	0	91.85	-5.09	9.30
173	10	10	20	0	86.85	1.38	7.43
174	10	20	20	0	82.00	8.55	5.30
175	10	30	20	0	77.08	16.15	3.29
176	10	40	20	0	72.05	24.19	1.54
177	10	55	20	0	64.62	36.36	-0.60
178	10	70	20	0	57.18	49.13	-1.95
179	10	85	20	0	50.05	61.69	-2.63
180	10	100	20	0	44.76	71.41	-2.83
181	20	0	20	0	88.04	-9.33	3.96
182	20	10	20	0	83.03	-3.25	2.11
183	20	20	20	0	78.31	3.74	0.17
184	20	30	20	0	73.50	11.09	-1.63
185	20	40	20	0	68.49	19.02	-3.21
186	20	55	20	0	61.25	30.96	-5.19
187	20	70	20	0	54.01	43.62	-6.55
188	20	85	20	0	47.18	55.96	-7.35
189	20	100	20	0	41.85	65.96	-7.75
190	30	0	20	0	84.13	-13.75	-1.38
191	30	10	20	0	79.42	-7.62	-2.86
192	30	20	20	0	74.82	-0.87	-4.56
193	30	30	20	0	70.14	6.34	-6.19
194	30	40	20	0	65.27	14.15	-7.63
195	30	55	20	0	58.20	25.93	-9.50
196	30	70	20	0	51.09	38.45	-10.89
197	30	85	20	0	44.38	50.80	-11.78
198	30	100	20	0	39.14	60.76	-12.31
199	40	0	20	0	80.14	-18.40	-6.67
200	40	10	20	0	75.82	-11.99	-7.67
201	40	20	20	0	71.43	-5.38	-9.04
202	40	30	20	0	66.87	1.73	-10.50
203	40	40	20	0	62.14	9.44	-11.79
204	40	55	20	0	55.24	20.99	-13.60
205	40	70	20	0	48.26	33.43	-15.00
206	40	85	20	0	41.65	45.72	-15.97
207	40	100	20	0	36.47	55.62	-16.66
208	55	0	20	0	73.81	-25.81	-14.64
209	55	10	20	0	69.97	-19.11	-15.09
210	55	20	20	0	65.99	-12.48	-15.93
211	55	30	20	0	61.67	-5.52	-17.12
